gmail_id,gender,marital_status,seniorcitizen,tenure,auto_renewal,subscription_type,devices_connected,tickets_raised,feedback_sentiment,payment_method,subscription_status,country,language,failed_login_attempts,login_frequency,monthly_usage_hours,server_switch_frequency,streaming_access,average_speed_mbps,connection_success_rate,plan_upgrade_attempts,last_login,unresolved_tickets,discount_used,churn
ryan.forbes23@gmail.com,Female,Married,False,3,off,gold,6,18,negative,upi,expired,Germany,Telugu,28,9,122,3,False,poor,14,10,very_old,11,False,yes
andrew.deleon785@gmail.com,Male,Married,False,3,on,basic,2,1,negative,upi,cancelled,UK,Telugu,32,13,43,6,True,poor,15,9,recent,11,True,yes
ronald.smith77@gmail.com,Male,Single,False,6,on,basic,4,5,negative,upi,expired,India,Hindi,8,18,119,7,False,poor,5,9,very_old,13,True,no
tina.howard876@gmail.com,Male,Married,True,9,on,gold,7,2,neutral,upi,cancelled,US,Hindi,17,2,52,4,True,better,5,6,very_old,9,True,yes
julie.villanueva235@gmail.com,Male,Married,False,7,off,premium,10,13,neutral,card,cancelled,Germany,Telugu,7,20,61,3,False,good,20,7,very_old,11,False,yes
kristina.arnold903@gmail.com,Female,Married,True,9,on,gold,6,1,positive,paypal,active,UK,English,47,7,21,7,False,good,8,4,recent,12,False,yes
mckenzie.bates963@gmail.com,Female,Married,False,6,off,basic,3,4,negative,paypal,cancelled,Germany,English,9,12,118,9,True,better,5,10,old,19,True,no
austin.allen500@gmail.com,Female,Single,False,8,off,gold,5,18,positive,upi,expired,Germany,English,39,19,194,10,False,good,18,1,old,10,False,yes
anthony.miller798@gmail.com,Female,Single,True,8,off,basic,1,18,negative,paypal,cancelled,Germany,Telugu,50,17,111,4,True,good,19,6,recent,14,True,yes
jacqueline.banks119@gmail.com,Female,Single,False,8,off,premium,10,16,positive,card,active,India,Telugu,29,12,150,4,True,better,11,9,recent,12,True,no
angela.thomas450@gmail.com,Female,Single,True,8,on,basic,2,8,negative,card,cancelled,UK,English,38,10,152,6,False,poor,6,5,old,11,True,yes
erin.jackson57@gmail.com,Female,Married,True,1,on,gold,2,15,neutral,upi,expired,Germany,Hindi,14,15,126,9,True,poor,11,10,recent,18,False,yes
blake.shields83@gmail.com,Male,Married,False,7,on,premium,3,16,positive,paypal,cancelled,UK,Telugu,37,16,87,7,False,good,17,6,recent,11,False,no
traci.marshall588@gmail.com,Female,Single,True,2,off,gold,10,10,neutral,upi,cancelled,US,English,21,19,146,4,True,better,12,2,old,16,True,no
jacob.smith50@gmail.com,Male,Single,False,6,on,basic,8,14,negative,paypal,active,India,Hindi,12,22,94,10,True,poor,1,4,recent,16,True,no
joshua.anderson287@gmail.com,Male,Single,True,9,on,basic,1,11,neutral,upi,active,India,Telugu,46,10,150,1,True,better,7,7,recent,6,True,no
monique.york991@gmail.com,Female,Married,True,3,off,premium,7,13,negative,paypal,expired,US,Telugu,47,12,162,4,False,good,12,8,recent,13,False,yes
angel.alexander271@gmail.com,Female,Married,False,4,off,basic,9,6,neutral,upi,cancelled,India,Hindi,36,13,64,7,False,poor,11,4,very_old,8,False,yes
adam.khan284@gmail.com,Male,Married,False,10,off,premium,1,9,negative,paypal,active,Germany,Telugu,4,25,182,1,True,better,18,9,old,9,True,no
dennis.brady332@gmail.com,Male,Married,False,8,off,premium,3,9,neutral,upi,cancelled,India,Telugu,2,10,14,10,True,good,8,3,very_old,17,False,yes
gabriel.tucker218@gmail.com,Male,Married,True,7,off,premium,2,13,neutral,card,active,US,Hindi,8,25,109,4,False,good,14,6,recent,6,True,no
jennifer.jones766@gmail.com,Male,Single,False,9,on,premium,3,2,positive,upi,expired,India,Telugu,13,14,107,6,False,good,4,7,very_old,2,True,no
donald.martinez582@gmail.com,Female,Single,True,6,off,premium,7,17,neutral,upi,active,India,English,40,6,108,1,False,good,15,8,recent,2,True,no
sergio.miller628@gmail.com,Male,Single,True,4,off,basic,4,3,positive,upi,cancelled,UK,Telugu,4,18,117,3,False,better,20,1,old,10,False,no
brian.bauer571@gmail.com,Male,Married,False,4,off,gold,4,8,positive,upi,expired,UK,English,16,20,67,5,False,poor,9,7,very_old,17,False,yes
diana.mclaughlin340@gmail.com,Male,Single,True,10,on,premium,2,17,positive,card,cancelled,Germany,Telugu,17,0,66,4,False,poor,3,5,recent,4,True,no
heather.mcdaniel730@gmail.com,Female,Married,False,8,on,basic,10,17,positive,upi,expired,UK,Hindi,25,1,60,7,False,good,18,3,old,11,True,no
daniel.collins147@gmail.com,Female,Single,False,8,on,premium,1,17,neutral,card,expired,UK,Telugu,44,18,149,10,False,better,3,5,very_old,18,True,yes
ashlee.coffey917@gmail.com,Male,Married,True,1,on,gold,10,8,negative,card,cancelled,Germany,Telugu,24,13,69,6,True,better,11,3,very_old,0,False,no
connor.morris810@gmail.com,Female,Single,False,1,on,gold,5,15,negative,card,cancelled,India,English,6,14,46,10,False,better,19,8,old,7,True,yes
eric.haney26@gmail.com,Male,Single,False,10,off,gold,1,7,negative,card,cancelled,UK,English,25,23,59,1,True,poor,7,0,very_old,6,True,no
wayne.winters183@gmail.com,Female,Married,False,2,on,gold,3,5,negative,card,expired,UK,English,42,9,103,3,True,better,9,8,very_old,20,True,yes
maria.ross747@gmail.com,Male,Single,True,6,on,basic,6,8,neutral,paypal,active,India,Telugu,12,9,154,4,False,poor,13,0,old,14,True,no
tony.welch181@gmail.com,Female,Single,False,2,on,basic,6,4,positive,upi,expired,US,Hindi,44,21,25,9,False,good,18,4,old,0,False,yes
kevin.rogers848@gmail.com,Male,Single,True,3,on,gold,2,13,positive,card,active,US,Hindi,14,2,163,1,True,good,10,5,very_old,16,False,no
kevin.miranda483@gmail.com,Male,Single,False,6,on,gold,5,16,neutral,card,expired,US,Telugu,13,20,181,1,False,poor,5,5,very_old,17,True,yes
amanda.stewart498@gmail.com,Female,Married,False,4,off,premium,4,4,positive,paypal,expired,UK,Hindi,11,20,33,5,False,good,10,5,very_old,2,True,no
ricky.evans188@gmail.com,Female,Married,False,8,off,gold,6,11,positive,upi,expired,India,Hindi,22,22,198,10,True,poor,1,7,recent,3,False,yes
ronald.thompson980@gmail.com,Male,Married,False,10,off,premium,1,4,positive,card,expired,UK,English,45,24,186,8,True,good,19,0,old,13,True,yes
jessica.kerr674@gmail.com,Male,Married,False,8,off,premium,5,16,negative,paypal,expired,India,English,49,17,186,9,False,good,17,8,very_old,6,True,yes
allison.baldwin987@gmail.com,Male,Married,False,1,on,gold,8,20,neutral,card,expired,US,Hindi,38,14,44,1,False,poor,13,2,recent,6,True,no
jerry.clark310@gmail.com,Male,Single,False,1,on,premium,3,6,positive,paypal,expired,India,English,16,5,75,4,True,better,1,6,recent,13,True,yes
isabel.conway588@gmail.com,Female,Married,False,2,off,gold,2,18,neutral,card,expired,UK,English,25,3,48,2,False,better,2,3,recent,8,True,no
dennis.miller455@gmail.com,Male,Single,True,10,on,premium,9,18,negative,upi,expired,UK,Telugu,16,10,154,7,True,poor,20,0,recent,14,False,yes
kathryn.douglas699@gmail.com,Female,Married,True,6,on,gold,8,14,positive,card,active,US,Hindi,50,22,82,4,True,poor,5,9,old,4,True,no
lori.cruz594@gmail.com,Male,Single,True,6,off,premium,5,15,neutral,paypal,active,India,Hindi,48,9,172,4,False,good,13,0,very_old,2,True,no
samantha.rios950@gmail.com,Female,Married,False,1,on,basic,6,3,positive,upi,cancelled,Germany,English,2,22,112,3,True,better,8,8,recent,11,False,no
lauren.mendoza553@gmail.com,Female,Married,False,5,off,basic,8,20,negative,upi,active,UK,Telugu,33,18,191,9,False,poor,3,5,recent,15,False,no
erin.jacobs590@gmail.com,Female,Married,True,6,off,premium,6,1,positive,card,cancelled,India,English,4,9,123,8,False,better,6,0,recent,5,False,yes
sandra.curry744@gmail.com,Male,Single,False,6,off,basic,9,19,positive,paypal,active,India,Hindi,46,6,131,1,True,good,20,1,recent,7,False,yes
stephanie.jones476@gmail.com,Female,Married,True,10,off,gold,5,11,positive,card,cancelled,Germany,Telugu,3,2,152,4,False,poor,14,0,old,7,True,no
william.tucker303@gmail.com,Female,Married,True,2,on,basic,1,2,neutral,card,active,US,Telugu,31,3,96,6,False,good,2,6,recent,19,True,no
charles.lewis271@gmail.com,Male,Married,True,10,on,gold,3,8,positive,card,cancelled,Germany,Hindi,8,22,190,8,True,good,6,8,very_old,18,False,no
bryce.jordan632@gmail.com,Female,Married,True,1,off,gold,8,18,negative,paypal,cancelled,US,Telugu,26,14,193,7,True,good,14,3,very_old,13,True,yes
melissa.berry535@gmail.com,Female,Single,False,10,off,gold,7,20,neutral,paypal,cancelled,India,Telugu,14,11,179,7,True,better,11,3,recent,19,True,no
daniel.perez189@gmail.com,Female,Married,False,7,off,gold,1,12,neutral,upi,expired,UK,Telugu,11,13,172,6,True,poor,6,0,old,7,True,yes
johnny.wilson791@gmail.com,Female,Married,True,8,on,gold,1,6,negative,upi,active,UK,English,4,24,170,5,True,poor,12,6,recent,3,False,no
karen.aguirre39@gmail.com,Male,Single,True,4,on,gold,1,4,negative,card,expired,India,Hindi,21,2,199,5,True,good,18,3,recent,9,True,yes
andrea.carroll422@gmail.com,Female,Single,True,1,on,gold,6,14,neutral,card,active,India,Telugu,48,0,194,8,False,better,6,9,recent,8,True,yes
daniel.brown971@gmail.com,Female,Single,False,7,on,premium,7,7,negative,card,expired,Germany,Hindi,30,7,101,5,False,poor,15,7,recent,3,True,no
jared.lopez56@gmail.com,Female,Married,False,1,off,premium,1,13,positive,paypal,active,India,Telugu,50,5,54,3,True,good,20,3,old,3,True,no
john.harrell280@gmail.com,Female,Married,False,10,off,gold,1,2,positive,upi,active,UK,Telugu,42,7,74,2,False,poor,1,6,old,1,True,no
michael.santos799@gmail.com,Male,Single,True,5,off,basic,9,4,neutral,upi,active,UK,Hindi,41,10,103,10,True,better,13,6,old,8,False,yes
jennifer.clark239@gmail.com,Female,Married,True,4,on,gold,4,8,negative,paypal,cancelled,Germany,Telugu,32,24,39,5,False,better,16,0,old,5,True,yes
kelly.mills90@gmail.com,Female,Married,False,3,off,basic,10,2,positive,upi,cancelled,India,Hindi,2,5,45,7,True,good,16,0,recent,10,True,yes
timothy.gonzales569@gmail.com,Female,Single,False,8,on,gold,6,15,negative,upi,active,India,English,29,8,101,7,True,better,4,6,old,0,False,yes
kristin.mann437@gmail.com,Female,Married,False,4,off,gold,10,9,positive,card,active,UK,English,38,10,190,10,True,poor,12,7,old,15,True,no
erin.mosley882@gmail.com,Female,Single,True,9,off,premium,6,4,negative,paypal,expired,India,English,7,17,77,4,False,poor,12,2,recent,16,False,no
paul.clark625@gmail.com,Male,Single,True,5,on,premium,2,17,neutral,upi,expired,US,Telugu,37,16,191,3,False,poor,15,1,very_old,11,True,no
larry.harrison924@gmail.com,Female,Single,True,8,on,basic,8,10,negative,upi,active,US,English,17,24,76,5,False,good,1,3,very_old,4,True,no
allison.reyes93@gmail.com,Female,Married,True,2,on,gold,10,0,neutral,paypal,expired,US,English,5,3,94,10,True,poor,19,8,recent,14,True,no
james.myers547@gmail.com,Female,Married,False,10,on,basic,2,13,neutral,upi,active,US,English,5,23,56,1,True,good,18,5,recent,16,True,no
christopher.mitchell951@gmail.com,Female,Single,True,2,on,gold,7,3,positive,card,expired,India,Telugu,20,18,85,2,False,poor,2,4,old,8,False,no
frank.thompson403@gmail.com,Male,Single,False,6,on,gold,7,15,positive,upi,active,Germany,Telugu,45,1,144,4,True,poor,11,5,old,11,False,yes
sarah.garcia767@gmail.com,Female,Married,True,2,off,gold,1,10,positive,upi,expired,UK,Hindi,6,1,68,5,True,better,19,3,very_old,17,False,no
gloria.clay287@gmail.com,Female,Single,False,8,on,gold,6,17,positive,card,active,India,English,7,8,172,8,False,better,13,3,recent,18,True,no
kayla.rodriguez108@gmail.com,Female,Single,False,2,off,basic,6,16,positive,upi,cancelled,Germany,English,35,4,28,9,True,better,9,5,old,20,True,yes
jody.moses732@gmail.com,Male,Single,False,2,off,gold,8,11,positive,upi,expired,US,Hindi,23,5,89,3,True,better,9,3,very_old,1,True,no
thomas.chase310@gmail.com,Male,Married,True,3,off,gold,8,16,negative,card,cancelled,US,English,31,13,117,4,False,better,17,7,very_old,0,False,no
jason.ryan747@gmail.com,Female,Single,False,9,on,gold,2,15,positive,upi,cancelled,Germany,English,22,8,10,9,True,good,15,6,old,5,False,no
aaron.ochoa868@gmail.com,Female,Married,True,2,on,premium,6,17,positive,card,expired,India,Hindi,3,15,18,7,False,good,15,0,old,15,False,no
richard.smith826@gmail.com,Male,Married,False,4,on,basic,6,0,negative,upi,cancelled,UK,Hindi,39,5,44,4,False,good,3,10,very_old,2,False,yes
tracy.cox293@gmail.com,Male,Single,True,2,off,premium,7,5,neutral,card,cancelled,UK,Hindi,13,14,38,9,True,poor,3,2,recent,18,True,yes
patrick.gilbert254@gmail.com,Female,Single,False,6,off,gold,7,13,neutral,upi,active,Germany,English,10,18,73,1,False,good,6,2,very_old,6,True,no
anne.holland523@gmail.com,Female,Married,False,2,off,gold,9,15,positive,paypal,cancelled,India,Hindi,4,4,161,2,False,poor,6,6,old,12,False,no
steven.miller749@gmail.com,Male,Single,False,2,on,gold,6,6,neutral,upi,active,US,English,18,18,109,3,True,poor,19,2,very_old,2,True,no
michael.garcia905@gmail.com,Female,Single,True,8,on,premium,5,3,neutral,paypal,cancelled,US,English,45,20,127,4,False,poor,9,7,old,5,False,yes
ryan.sanchez421@gmail.com,Male,Married,False,2,off,premium,9,17,neutral,card,expired,US,Hindi,38,8,21,7,True,better,9,0,old,1,False,yes
desiree.smith706@gmail.com,Female,Married,False,4,off,premium,10,17,negative,paypal,cancelled,Germany,English,42,1,176,7,True,better,19,1,old,17,False,yes
kyle.alexander774@gmail.com,Female,Married,True,2,on,basic,6,17,negative,paypal,cancelled,Germany,Telugu,39,20,64,5,True,better,7,9,old,2,True,yes
michael.smith139@gmail.com,Male,Single,True,1,off,premium,9,10,neutral,paypal,expired,US,English,20,4,155,1,True,better,8,9,recent,8,True,no
michael.bolton281@gmail.com,Male,Married,True,10,on,gold,3,20,positive,paypal,expired,Germany,English,32,0,190,5,False,poor,9,5,old,16,False,yes
vincent.ross58@gmail.com,Male,Single,False,8,off,gold,2,10,negative,upi,expired,UK,English,22,25,179,6,False,better,15,10,old,0,False,no
vicki.nichols434@gmail.com,Male,Single,True,3,off,premium,7,13,neutral,upi,expired,Germany,Hindi,16,16,154,10,False,better,15,1,very_old,12,False,no
christopher.brown656@gmail.com,Male,Married,False,10,off,premium,6,6,negative,upi,active,Germany,Telugu,5,19,79,1,True,better,18,6,old,9,False,no
elizabeth.taylor73@gmail.com,Female,Married,False,4,on,basic,3,1,negative,upi,active,Germany,Hindi,24,12,55,1,True,good,16,5,recent,19,True,yes
robert.leon341@gmail.com,Male,Single,True,8,off,gold,2,9,neutral,card,expired,US,Telugu,50,24,99,7,True,good,1,6,recent,14,True,yes
eric.mckinney717@gmail.com,Male,Single,True,9,off,premium,2,1,positive,card,cancelled,US,Telugu,7,17,28,8,True,better,9,5,recent,2,True,no
thomas.mitchell184@gmail.com,Female,Single,False,3,off,gold,2,4,neutral,upi,cancelled,US,English,11,25,177,3,True,poor,14,8,old,8,False,no
jennifer.rose795@gmail.com,Female,Married,True,1,on,gold,2,9,neutral,paypal,cancelled,Germany,Hindi,5,7,149,7,False,poor,10,1,old,19,True,no
joseph.davis386@gmail.com,Female,Single,False,9,on,premium,2,17,negative,paypal,active,Germany,Hindi,29,11,95,6,False,poor,9,0,recent,6,True,no
hannah.curtis250@gmail.com,Male,Married,False,5,off,gold,10,6,positive,card,active,US,Hindi,0,23,128,5,False,good,16,7,recent,13,False,no
cynthia.campos0@gmail.com,Male,Single,False,6,on,basic,10,7,neutral,paypal,active,UK,English,26,6,37,3,True,poor,8,10,old,9,True,no
william.barnes141@gmail.com,Female,Single,True,3,on,premium,5,16,negative,card,expired,India,Telugu,15,19,122,9,False,poor,5,7,very_old,17,False,yes
taylor.cruz499@gmail.com,Male,Married,True,5,on,premium,10,14,negative,card,active,US,Telugu,44,13,14,9,False,better,20,0,old,20,False,no
kurt.guerrero856@gmail.com,Male,Single,True,5,off,basic,1,8,negative,paypal,cancelled,UK,Hindi,0,21,11,5,True,better,1,4,old,8,True,yes
andrew.meadows633@gmail.com,Male,Single,True,4,off,premium,1,3,neutral,card,expired,US,Telugu,30,16,156,4,True,poor,16,6,old,5,True,yes
kevin.cabrera377@gmail.com,Female,Married,False,6,on,basic,6,20,negative,paypal,cancelled,Germany,Hindi,35,1,105,3,True,better,3,6,old,14,True,yes
jennifer.gregory879@gmail.com,Female,Single,False,2,on,gold,3,9,neutral,card,expired,US,English,13,4,111,6,True,good,16,2,recent,1,True,yes
kelsey.anderson179@gmail.com,Female,Married,True,2,off,premium,1,1,negative,card,active,India,English,0,22,119,2,True,poor,6,7,very_old,12,False,no
catherine.flynn349@gmail.com,Female,Married,True,3,on,gold,6,4,neutral,card,expired,US,Telugu,28,16,26,8,True,good,19,10,very_old,10,False,yes
cameron.williams971@gmail.com,Male,Single,False,2,off,premium,8,18,neutral,upi,cancelled,US,Telugu,43,24,49,4,True,good,8,9,old,9,False,no
john.smith508@gmail.com,Male,Married,False,5,off,gold,8,16,negative,card,cancelled,US,Hindi,12,13,189,6,False,good,17,5,recent,5,False,yes
erika.hudson451@gmail.com,Male,Married,False,6,off,basic,3,0,negative,upi,active,UK,English,4,15,101,5,True,good,6,8,recent,9,False,no
sharon.perry377@gmail.com,Male,Single,True,3,off,premium,3,13,positive,card,cancelled,US,Hindi,38,1,128,9,False,good,20,6,old,2,False,yes
anthony.sullivan463@gmail.com,Male,Single,False,10,off,premium,10,15,negative,card,expired,UK,Telugu,20,9,140,7,False,better,3,6,old,2,False,yes
walter.gay623@gmail.com,Female,Single,False,3,on,premium,6,15,neutral,card,expired,India,Telugu,27,9,164,3,True,good,2,2,very_old,17,True,yes
amanda.blackburn40@gmail.com,Male,Married,True,4,off,gold,7,7,negative,card,active,India,Telugu,8,7,176,4,False,better,2,2,recent,2,False,no
jennifer.obrien780@gmail.com,Male,Single,False,1,on,basic,7,5,negative,card,expired,US,English,36,8,14,5,False,poor,7,2,old,10,True,yes
anthony.lutz867@gmail.com,Male,Single,True,2,off,basic,9,6,negative,card,active,UK,English,37,22,183,8,False,poor,18,0,very_old,7,False,no
adam.fowler279@gmail.com,Male,Single,True,9,on,premium,3,4,neutral,paypal,active,India,Telugu,8,19,174,8,False,poor,20,8,old,14,False,no
luis.diaz695@gmail.com,Male,Single,False,7,on,basic,8,7,positive,upi,cancelled,India,English,23,4,52,8,True,poor,3,2,recent,9,False,yes
thomas.benjamin852@gmail.com,Female,Married,False,2,off,basic,8,17,neutral,upi,cancelled,US,English,28,9,30,7,False,good,5,3,recent,11,False,yes
lisa.rodriguez449@gmail.com,Female,Single,True,6,on,basic,1,15,neutral,card,expired,Germany,Hindi,23,9,15,3,True,good,7,5,old,10,True,yes
joshua.king918@gmail.com,Male,Single,True,7,on,basic,7,7,neutral,upi,cancelled,Germany,English,9,14,126,1,True,poor,9,5,recent,20,True,yes
amy.clark141@gmail.com,Male,Married,False,2,off,premium,8,19,neutral,upi,cancelled,UK,English,2,3,37,7,False,good,7,0,very_old,5,False,no
kathy.richard420@gmail.com,Female,Married,True,5,off,premium,6,16,neutral,upi,active,Germany,English,47,24,12,8,True,better,14,6,very_old,2,False,no
billy.kelly726@gmail.com,Female,Single,True,6,off,gold,3,12,neutral,upi,active,India,English,15,2,161,10,True,good,17,1,old,3,True,no
zachary.mccoy50@gmail.com,Male,Single,True,4,on,gold,9,11,neutral,card,active,India,English,7,1,150,9,False,poor,17,8,very_old,20,True,no
jesse.sullivan188@gmail.com,Female,Married,True,10,on,premium,5,9,positive,card,expired,US,English,2,22,93,2,False,good,12,2,very_old,11,False,no
melissa.woods130@gmail.com,Male,Married,False,10,on,basic,3,2,positive,paypal,active,US,English,42,18,117,5,True,better,14,10,recent,10,True,no
linda.lucas199@gmail.com,Male,Married,False,9,off,basic,2,15,neutral,card,cancelled,UK,English,1,16,35,2,False,poor,5,7,recent,11,False,yes
david.howard788@gmail.com,Male,Married,False,4,off,basic,5,16,positive,paypal,cancelled,Germany,English,13,22,106,8,True,poor,15,7,recent,19,False,no
sandra.butler857@gmail.com,Female,Single,True,6,off,premium,4,2,positive,card,cancelled,Germany,Hindi,28,22,193,5,False,good,3,0,recent,4,False,no
lisa.riley787@gmail.com,Male,Married,False,10,on,gold,4,13,positive,card,expired,UK,Hindi,22,16,45,6,False,good,3,9,very_old,5,True,no
